unique Id,transcription
Rodrigo_00479_12,eL Rei don fernando faziendole dios mucha mer
Rodrigo_00479_13,ced gano luego sin ninguna tardança el reino de
Rodrigo_00479_14,nauarra qe fuera del rei don grā su hermano e finco solo ṕn
Rodrigo_00479_15,cipe y señor de toda la tierra saluo que dexo nauarra co
Rodrigo_00479_16,mo va de Ebro fasta los montes pireneos a don sancho fijo
Rodrigo_00479_17,del rei don grā. Este fue don sancho el que mataron En pe
Rodrigo_00479_18,ña leon. E dexo Aragon con ribagurcia a su hermano don ra
Rodrigo_00479_19,miro. de todo lo al finco el rei don fernando principe y señor
Rodrigo_00479_20,e teniendo su tierra En pacifica possession Ayunto muy grā
Rodrigo_00479_21,des compañas de los sus reinos y enderesço contra portugal
Rodrigo_00479_22,y contra tierra de merida y de guadiana qe Avn En aquel
Rodrigo_00479_23,tiempo Eran En poder de los moros y luego En la primera En
Rodrigo_00479_24,trada ma
Rodrigo_00480_00,trada mato muchos moros e tomo a seua con tal pleitesia
Rodrigo_00480_01,qe los moradores fincassen En la villa y diessen tributo
Rodrigo_00480_02,todos los años del mundo. y de alli fue Cercar Viseo y en
Rodrigo_00480_03,la cibdad Auia muchos ballesteros. y el rei don fernando //
Rodrigo_00480_04,Cato bien las Entradas de la villa e mando guardar las //
Rodrigo_00480_05,puertas muy bien y pusso En estas guardas de las puer //
Rodrigo_00480_06,tas los hombres mas rezios y mejor Armados de su hueste
Rodrigo_00480_07,e porque En la villa Auia muchos ballesteros y las ballestas
Rodrigo_00480_08,eran rezias mando poner tablas de dentro de los escudos por
Rodrigo_00480_09,Amparo de los suyos. Ca pues los escudos Eran doblados non
Rodrigo_00480_10,los podrian las saetas passar tam de ligero. e combatiendo
Rodrigo_00480_11,el rei don fernando la cibdad de Viseo muy reziamente e
Rodrigo_00480_12,muy de cada dia ouosele de dar muy mal de su grado los morado
Rodrigo_00480_13,res muertos y cautiuados. En esta cerca fallo el rei don fernā
Rodrigo_00480_14,do vn ballestero qe matara en la otra cerca al rei don Alfonso
Rodrigo_00480_15,de leon su suegro e pressolo e mandole Sacar los ojos e cortar las
Rodrigo_00480_16,manos e el vn pie. e salio de alli el noble rei don fernando
Rodrigo_00480_17,e vino A lamego. e como quier qe la cibdad fuesse muy fuerte
Rodrigo_00480_18,"y cuidassen los homes qe se non podia combatir, empero mā"
Rodrigo_00480_19,do El rei don fernando hazer muchas gatas e muy rezias e
Rodrigo_00480_20,fizolas allegar al muro e pussole Engeños y tomola luego e
Rodrigo_00480_21,presso todos los moradores y tomoles todo quanto En el mundo
Rodrigo_00480_22,auian e mato dellos vna grand partida e guardo dellos
Rodrigo_00480_23,para labrar En las yglesias destruidas y derribadas.e des
Rodrigo_00481_00,pues qe estos lugares ouo tomado puso En su coraçon a yr
Rodrigo_00481_01,a cercar a coimbra qe era la mayor cibdad de Aquella trrā
Rodrigo_00481_02,con la Ayuda de dios. E por amor de rogar a dios qe lo Ayuda
Rodrigo_00481_03,sse fue En romeria a la yglessia de Santiago e moro ay tres
Rodrigo_00481_04,dias rogando Cada dia a dios qe le Ayudasse e a la tercera
Rodrigo_00481_05,noche apareciole el glorioso apostol bienauenturado Santia
Rodrigo_00481_06,go En vission e promettiole que lo Ayudaria e el rei quā
Rodrigo_00481_07,do desperto fue muy conortado por la promessa qe le fiziera el
Rodrigo_00481_08,apostol de iesuchristo qe le dixera qe seria En su Ayuda E
Rodrigo_00481_09,ayunto grandes gentes y fue sobre coimbra e pusieron las
Rodrigo_00481_10,tiendas todas y real Enderredor de la cibdad de coimbra
Rodrigo_00481_11,y luego fueron puestos y parados los yngenios e alçadas
Rodrigo_00481_12,"las gatas, mas porque la cibdad era grande y fuerte ouosse"
Rodrigo_00481_13,la cerca de Alongar E eran En aquel tiempo so el poderio de
Rodrigo_00481_14,los moros vnos monges qe morauan En vn lugar a qe llaman
Rodrigo_00481_15,oy dia loruano. Estos monjes labrauan por sus manos e
Rodrigo_00481_16,fizieran A escusso de los moros grandes alfolies de trigo e
Rodrigo_00481_17,de Ceuada e de mijo e de centeno. Esto todo guardarā los
Rodrigo_00481_18,monjes tirandolo de sus bocas. E porque los de la cerca non
Rodrigo_00481_19,auian cumplimiento de viandas tractauan todos en como
Rodrigo_00481_20,"se partiessen de sobre la cerca, mas los monjes sobredichos supi"
Rodrigo_00481_21,eron En como se querian los chriānos partir de Cabe coimbra
Rodrigo_00481_22,e venieron al rei e dixeronle En como tenian aquel pan
Rodrigo_00481_23,guardado e lo que Auian guardado grand tiempo Auia pasado
Rodrigo_00481_24,Suffriendo
Rodrigo_00482_00,suffriendo mucha hambre dieronlo al rey e a las gentes del
Rodrigo_00482_01,su real muy de grado e assi los bastecieron de la mengua e fā
Rodrigo_00482_02,bre En que estauan e lo ouieron bien Empleado por seruicio de
Rodrigo_00482_03,dios por tal que el señor rey non se Alçasse de la cerca. e los
Rodrigo_00482_04,del real con Aquella vianda fueron mucho Conortados e
Rodrigo_00482_05,esforçaronse A marauilla y cobraron coraçon y combatierō
Rodrigo_00482_06,la cibdad mucho afincadamente cada dia. e todavia mas
Rodrigo_00482_07,fasta qe los de la villa murian malamente de fambre que
Rodrigo_00482_08,auian y lo otro por El combatimiento que les fazian. y los en
Rodrigo_00482_09,geños que nunca quedauan de dia nin de noche e las gatas
Rodrigo_00482_10,esso mesmo con la Ayuda del glorioso apostol Santiago rompie
Rodrigo_00482_11,ron El muro de la cibdad. e los moros desque vieron el muro
Rodrigo_00482_12,de la cibdad rompido e derribado fueron quebrantados e oui
Rodrigo_00482_13,eron de dar la cibdad al rei don fernando mal que les pesso
Rodrigo_00482_14,con todo lo que Auian pidiendole por merced qe los dexasse sola
Rodrigo_00482_15,mente a vida / el rei touolo por bien e vn dia domingo a hora
Rodrigo_00482_16,de tertia dieron la cibdad de Coimbra al noble rei don fernā
Rodrigo_00482_17,do. Y cuentan qe En aquel tiempo qe el rei don fernando te
Rodrigo_00482_18,nia Cercada A coimbra qe vino vn home de Jerusalem En ro
Rodrigo_00482_19,meria A santiago. E aluergado vna noche En la iglessia de san
Rodrigo_00482_20,tiago con deuocion oyo dezir a las gentes En como santiago
Rodrigo_00482_21,paresciera En figura de Cauallero En Ayuda de los christia
Rodrigo_00482_22,nos. E el romero como quier qe ouiesse gran deuocion En se //
Rodrigo_00482_23,ñor Santiago. Enpero dezia que santiago non fuera caualle
Rodrigo_00483_00,ro mas pescador. E estando En esta contienda touo el nrō
Rodrigo_00483_01,señor por bien qe le apareciesse Santiago e violo el romero
Rodrigo_00483_02,En vission En como presentauan a Santiago vn cauallo muy
Rodrigo_00483_03,fermosso e muy claro e como yua En el a ayudar a los xpiānos
Rodrigo_00483_04,qe estauan sobre Coimbra. Y el romero fue cierto por palabra
Rodrigo_00483_05,de Santiago qe le dixera En como Coimbra era tomada. e pa
Rodrigo_00483_06,ro muy bien mientes el romero el dia y la hora qe le dixera
Rodrigo_00483_07,Santiago qe era tomada Coimbra. e otro dia por la mañana
Rodrigo_00483_08,dixo a todos quantos Eran En la iglesia. Amigos sabed qe
Rodrigo_00483_09,oy domingo a hora de tercia es tomada Coimbra con la mer
Rodrigo_00483_10,çed de dios e con la Ayuda del su gloriosso apostol Santiago
Rodrigo_00483_11,E assi como el romero lo dixo assi fue despues sabido por ver
Rodrigo_00483_12,dad que fuera Entrada y tomada coimbra A aquella mes
Rodrigo_00483_13,ma hora el dicho dia domingo. E assi finco toda la tierra
Rodrigo_00483_14,de portogal desde el rio de mondego contra Santiago pobla
Rodrigo_00483_15,da de xpiānos e so el señorio del rei don fernando. e dexo
Rodrigo_00483_16,el rei don fernando En portogal por guardador a don sis
Rodrigo_00483_17,nando qe fuera otro tiempo desterrado e fuyera a tierra de
Rodrigo_00483_18,moros e pluguiera mucho Con el al rei Abenabas e faziale
Rodrigo_00483_19,mucho bien. Este don sisnando corriera toda la tierra de
Rodrigo_00483_20,Guadiana e tierra de portogal e quemara e Robara y
Rodrigo_00483_21,"matara, mas despues ymbiara a pedir merçed al rei don"
Rodrigo_00483_22,fernando que lo perdonasse e perdonolo E era hombre muy
Rodrigo_00483_23,de bien. y tornolo el rei En su estado y dexolo En portugal
Rodrigo_00483_24,que guarda
Rodrigo_00484_00,qe guardasse y defendiesse la tierra. Y el rei don fernando
Rodrigo_00484_01,dio muchas grās a dios por quanta merced le fiziera e fue
Rodrigo_00484_02,En romeria a Santiago con gran deuocion porqe le fuera tā
Rodrigo_00484_03,buen Ayudador e offreciole muchas joyas e muy precia
Rodrigo_00484_04,das. e de alli tornosse para su tierra y trabajosse En buenas
Rodrigo_00484_05,obras. Y en todo el tiempo de su vida nunca quedo correr cō
Rodrigo_00484_06,los moros e lidiar Con ellos. E despues desto penso el rey
Rodrigo_00484_07,don fernando En hecho de sus hijos e de sus reinos. e ouo
Rodrigo_00484_08,miedo qe los fijos despues de su muerte pelearian sobre el
Rodrigo_00484_09,reino e partioles los reinos En su vida. E al rei don sancho
Rodrigo_00484_10,qe era el mayor dio a Castilla desde el rio de pisuerga ade
Rodrigo_00484_11,lante e najara e ebro. E al rei don Alfonso dio a leon e las
Rodrigo_00484_12,asturias e trasmiera fasta el rio qe llaman oua e astorga
Rodrigo_00484_13,e Campos de leon e el bierzo fasta En villafranca e fasta
Rodrigo_00484_14,En montezebrero. E a doña vrraca e a doña Eluira sus
Rodrigo_00484_15,fijas dio A Zamora y a toro y a don grā dio a gallizia y
Rodrigo_00484_16,portugal.
Rodrigo_00484_17,196 ¶ Agora cuenta la historia del
Rodrigo_00484_18,destruimiento que el rei don fernando fizo
Rodrigo_00484_19,En el reino de toledo y de como traslado las
Rodrigo_00484_20,Reliquias a su reyno -
Rodrigo_00484_21,mAndo el rei don fernando despues desto fazer
Rodrigo_00484_22,Cortes En leon e acabadas las cortes tomo gran
Rodrigo_00484_23,des Cauallerias e enderesço contra los moros y gano pieça
Rodrigo_00485_00,de Villas y Castillos qe affincauan mucho a tierra de chris
Rodrigo_00485_01,"tianos e fueron estos Gormaz e vadorey, Aguilera berlā"
Rodrigo_00485_02,"ga, ribera de Santeyuste Sancta Emerenciana, guermezes"
Rodrigo_00485_03,e tomo y derribo muchas torres de las Atalayas por las qe
Rodrigo_00485_04,les se descubria la Entrada de los xpiānos a tierra de moros
Rodrigo_00485_05,En el Val de borgecori. e otrossi En el lugar do agora dizen ca
Rodrigo_00485_06,racena E fasta en medinacelin e assolo las torres de las a
Rodrigo_00485_07,"talayas todas, e de alli Aderesço contra tierra de Cantabria"
Rodrigo_00485_08,y echo dende todos quantos moros ay morauan e gano to
Rodrigo_00485_09,das essas montañas moncayo e ouia e de alli mouio contra
Rodrigo_00485_10,toledo y gano talamanca e guadalfajara e alcala e ma
Rodrigo_00485_11,drid e todos los lugares qe eran del señorio de toledo. E assi
Rodrigo_00485_12,corrio e quemo y mato y robo qe los de la cibdad de toledo
Rodrigo_00485_13,Y los de la tierra dieron bozes al su rei que diesse parias al
Rodrigo_00485_14,rei don fernando y pusiesse con el paz. e el rey de toledo fizo
Rodrigo_00485_15,lo assi qe dio al rei don fernando muy grand algo e juro
Rodrigo_00485_16,de le dar Cada Año parias e assi ouieron paz. esto puesto
Rodrigo_00485_17,boluio el rei don fernando fazia Seuilla. e tanto affinco
Rodrigo_00485_18,al rei de Seuilla fasta qe promettio qe le daria el cuerpo de
Rodrigo_00485_19,Sancto Isidro y fizolo traer el rei don fernando a dos obis
Rodrigo_00485_20,"pos, a don Aluito obispo de leon e a don Ordoño obispo de As"
Rodrigo_00485_21,torga qe eran hombres buenos e sanctos e qe fazian mu
Rodrigo_00485_22,chos miraglos En vida. Estos dos obpōs traxeron a san
Rodrigo_00485_23,cto Isidro de Seuilla a leon por mandado del rei don fer
Rodrigo_00485_24,nando
Rodrigo_00486_00,nando. E algunos dizen qe el cuerpo de Sancta yusta fue
Rodrigo_00486_01,trasladado Entonces con el cuerpo de sancto Isidro. e di
Rodrigo_00486_02,zen lo que quieren Ca cierto es qe En estos nrōs tiempos en
Rodrigo_00486_03,qe vos muy glorioso rei don fernando reinades En castilla
Rodrigo_00486_04,En toledo En leon En gallizia En seuilla En cordoua en jaē
Rodrigo_00486_05,"En badajoz En merida, qe los cuerpos de Sancta yusta e"
Rodrigo_00486_06,Sancta rufina fueron descubiertos por reuelacion y tras
Rodrigo_00486_07,ladolos don pero hernandez al monesterio real çerca de bur
Rodrigo_00486_08,gos. E el rei don fernando despues qe touo el cuerpo del
Rodrigo_00486_09,muy sancto doctor de las españas sancto Isidro mando
Rodrigo_00486_10,le fazer muy fermossa iglesia e de su nombre e fizola con
Rodrigo_00486_11,sagrar e dio alli mucho oro e mucha plata e muchas
Rodrigo_00486_12,piedras preciossas e muchas cortinas de seda e yua mu
Rodrigo_00486_13,cho A menudo a aquella yglesia a las horas tambien de
Rodrigo_00486_14,noche como de dia e a la missa e cantaua con los clerigos e
Rodrigo_00486_15,n el choro assi que a las vezes el tenia y cumplia el officio
Rodrigo_00486_16,del cantor y del chantre. E teniendo este rei don fernādo
Rodrigo_00486_17,En coraçon de se Enterrar En sant fagun (o en Sant pe
Rodrigo_00486_18,dro de Arlança rogole mucho Su muger la reina doña san
Rodrigo_00486_19,cha e escogio sepultura para e los que del viniessen en el
Rodrigo_00486_20,monesterio de sancto Isidro de leon qe el fiziera. los leone
Rodrigo_00486_21,sses otrossi pidieron merced al rei don fernando qe man
Rodrigo_00486_22,dasse adobar e refazer e poblar a Zamora qe fuera otro
Rodrigo_00486_23,tiempo muy noble cibdad y fincara destruida y derriba
Rodrigo_00487_00,da de el tiempo de Almançor e el rei fizolo assi. E otrosi
Rodrigo_00487_01,porque la cibdad de Auila Era destruida toda del tiempo
Rodrigo_00487_02,esso mesmo del rei Almançor traslado Ende el rei don fernā
Rodrigo_00487_03,do los Cuerpos de los sanctos martires Sānt Vīcente e san
Rodrigo_00487_04,cta Sabina e sancta christeta. E algunos dizen que finca
Rodrigo_00487_05,ron En Auila otros dizen qe los lleuaron a Sant pedro de
Rodrigo_00487_06,"Arlança, otros dizen qe a Sant Vinceinte lleuaron a leon"
Rodrigo_00487_07,e a sancta Christeta lleuaron a palencia e dios sabe qual
Rodrigo_00487_08,es la verdad Ca yo non se Ende mas. E mando otrossi el
Rodrigo_00487_09,rei don fernando qe en toda tierra de leon guardassen los
Rodrigo_00487_10,fueros y las leyes de los godos -
Rodrigo_00487_11,197 ¶ Agora cuenta la historia đ las
Rodrigo_00487_12,Religiossas obras que fizo el rei don fer
Rodrigo_00487_13,nando e de la su muerte e de su muger.
Rodrigo_00487_14,SEyendo el rei don fernando muy viejo quiso
Rodrigo_00487_15,acabar la su vida En obras qe pluguiessen a di
Rodrigo_00487_16,os e doto todas las yglesias de su reino e señaladamēte
Rodrigo_00487_17,la iglesia de santiago e la de Sant Saluador de ouiedo e
Rodrigo_00487_18,la de Sancto Isidro de leon e dioles muchas possessiones e
Rodrigo_00487_19,muchas donas otrossi quando sabia algun monesterio pobre
Rodrigo_00487_20,(o que fuesse En alguna mengua el los acorria de las sus
Rodrigo_00487_21,possessiones. E vn dia oyendo el rei missa En la iglesia Ca
Rodrigo_00487_22,thedral de leon vio qe los moços del choro e otros qe seruian
Rodrigo_00487_23,En la iglesia qe Andauan descalços con pobreza e luego les
Rodrigo_00487_24,puso ren
Rodrigo_00488_00,puso renta cierta para cada año para çapatos a los que ser
Rodrigo_00488_01,vian En la iglesia. E quando el rei otrosi Era en la villa de sā
Rodrigo_00488_02,fagun siempre posaua En el monesterio y comia de las vian
Rodrigo_00488_03,das de los monjes y non queria mas vianda que dauan a vn
Rodrigo_00488_04,monje e assi yua a las horas Como vn otro monje. E vn dia se
Rodrigo_00488_05,yendo el rei Comiendo Con los monjes dio el abad al rei vn va
Rodrigo_00488_06,sso de vidrio con vino para qe beuiesse. E el rei tomandolo cayo
Rodrigo_00488_07,el vasso de mano del rey e quebrosse e el rei ouo gran pessar
Rodrigo_00488_08,porque qebrara el vaso por su negligencia. E mando qe le traxe
Rodrigo_00488_09,ssen luego vna su copa de oro muy rica con piedras preciosas e
Rodrigo_00488_10,diola al Abad por el vasso de vidrio qe quebrara. e mando
Rodrigo_00488_11,el rei don fernando dar cada año de la sus rentas mill flori
Rodrigo_00488_12,nes de oro al monesterio de trimiego. E la reina doña sancha
Rodrigo_00488_13,su muger del rei don fernando otrossi todo el dia se trabajaua
Rodrigo_00488_14,En fazer buenas obras e non menos qe el rei. E en el gouierno y
Rodrigo_00488_15,en las lides quando Acaescian siempre era cuidosa y de grā
